Date,XLC Closing Price,XLC Log Return,XLC Volatility,XLY Closing Price,XLY Log Return,XLY Volatility,XLP Closing Price,XLP Log Return,XLP Volatility,XLE Closing Price,XLE Log Return,XLE Volatility,XLF Closing Price,XLF Log Return,XLF Volatility,XLV Closing Price,XLV Log Return,XLV Volatility,XLI Closing Price,XLI Log Return,XLI Volatility,XLK Closing Price,XLK Log Return,XLK Volatility,XLB Closing Price,XLB Log Return,XLB Volatility,XLRE Closing Price,XLRE Log Return,XLRE Volatility
2024-01-30,75.78439331054688,-0.00678929910992106,0.008336223143178795,85.41521453857422,-0.0005742601000576962,0.010000993149382251,69.1628189086914,0.005596688595390712,0.00860956195433311,39.54776382446289,0.010288285067132004,0.008708472270897575,37.907981872558594,0.012565955091290514,0.00402257523768565,135.4241485595703,0.002279174792041206,0.0065145110850435735,110.69832611083984,0.000350246873856605,0.006319852947084131,99.52780151367188,-0.008285810503258202,0.009361953907847869,39.93092727661133,0.00457220418439549,0.009111961601425715,35.62990188598633,-0.009328776771610682,0.011442302472409226
2024-01-31,73.91413879394531,-0.02498824546648642,0.01587168061116736,83.8598861694336,-0.018376856762397288,0.013171095118509401,68.65441131591797,-0.007378031008476559,0.006453390037979463,38.80799102783203,-0.018882972397374694,0.015305302759149724,37.44427490234375,-0.012307868236856116,0.00905022390119763,135.24111938476562,-0.0013524395212793372,0.003921432742901757,109.4189224243164,-0.011624878131883789,0.008204470849641765,97.43788146972656,-0.021221955503960426,0.012241905999642134,39.408416748046875,-0.01317172682363554,0.008924505776491173,35.37016296386719,-0.00731661531243181,0.009948313739825626
2024-02-01,74.67393493652344,0.010226968367020082,0.014447753924822521,85.47409057617188,0.01906591146816285,0.014657383325245103,70.0572509765625,0.020227390657834823,0.00978253665758175,38.8033332824707,-0.00012002746785502926,0.011374341235788591,37.502235412597656,0.0015467170269947608,0.008927047259631145,136.9944610595703,0.012881239958961293,0.005337071691900006,111.27989196777344,0.016864736281886512,0.010516626124788363,98.66522216796875,0.012517463529300627,0.014296364754151032,40.06515121459961,0.01652749291816582,0.010690587510323975,35.991668701171875,0.017418876095344447,0.011328231860837765
2024-02-02,77.67412567138672,0.03939109762426913,0.02376543718434294,86.99999237060547,0.017694735138635734,0.01594014013338227,69.83129119873047,-0.00323057157990392,0.010613027687699379,38.859161376953125,0.001437710811214448,0.010622878459529408,37.65680694580078,0.004113191075279261,0.00895708242426581,136.79212951660156,-0.0014780240286907274,0.006113101249187005,112.02621459960938,0.006684326032346338,0.010441843550911167,99.68553924560547,0.010288098416849701,0.014694409917389724,39.830265045166016,-0.005879857872968064,0.01136756243202562,35.537132263183594,-0.012709357634923668,0.012783214384551086
2024-02-05,76.58316040039062,-0.01414498450995384,0.025120239032032424,85.77338409423828,-0.014199281283003776,0.017418840956201845,69.39818572998047,-0.006221482337148479,0.01148771785464249,38.76145553588867,-0.0025175242494798198,0.010626008738285096,37.43461227416992,-0.005917994956708415,0.009535724757236868,137.21603393554688,0.0030941031229953387,0.00585507924965026,111.41558837890625,-0.0054656535409618534,0.01101092057002376,99.91228485107422,0.0022720258002333583,0.013989234420640283,38.818809509277344,-0.02572214125406444,0.0162147063780111,34.83214569091797,-0.020037441912910244,0.014164607731380476
2024-02-06,76.34937286376953,-0.0030573967977292086,0.024895063550927653,86.29345703125,0.0060450289821558775,0.017546757342041384,69.55824279785156,0.0023037025397479034,0.011308546059497155,38.88707733154297,0.0032356543160475437,0.008925946722053442,37.511905670166016,0.002062628805699201,0.006855789965506744,138.70928955078125,0.010823727047796772,0.006741062817429031,112.41393280029297,0.00892063778380021,0.01147153780836476,99.4538803100586,-0.004598627339624214,0.01359321819839773,39.50429153442383,0.017504402118846234,0.01888240183503944,35.36088943481445,0.015065703994659308,0.016848328133085084
2024-02-07,76.73900604248047,0.005090314794887403,0.020063954130014022,87.26001739501953,0.011138588382905329,0.013443493012081725,69.49234771728516,-0.0009477857699858813,0.010429077726949376,38.9661750793457,0.002031970985640452,0.002219703712104315,37.79205322265625,0.007440481192218886,0.004920732823171057,139.08502197265625,0.0027051140747799936,0.006022083330705415,113.16024780273438,0.0066170491993570195,0.008004067959450419,100.76992797851562,0.013145955343755714,0.007673501269661596,39.82067108154297,0.007976838923971965,0.0181502984013817,35.34233093261719,-0.0005249690898670939,0.01653459396665587
2024-02-08,77.0312271118164,0.0038007540877116747,0.020051516530870603,87.64270782470703,0.004376044340180095,0.011926145312429217,69.47352600097656,-0.00027088256879300875,0.003217947794867579,39.36630630493164,0.010216316367211799,0.004633590501999811,37.647151947021484,-0.0038415424315928802,0.005552898480090111,138.8441619873047,-0.0017332476008313099,0.005080804397476421,113.17962646484375,0.00017123507043947968,0.005929530583159599,101.08538818359375,0.0031256096485175787,0.007023029327486163,39.7679443359375,-0.0013249822991069041,0.016255023071187823,35.537132263183594,0.005496707008118006,0.014037326249505893
2024-02-09,77.11890411376953,0.0011375535098251137,0.007758652636005323,88.26581573486328,0.007084483499596173,0.00987217006655545,68.83329772949219,-0.009258152666955304,0.0047238238600546155,38.76145553588867,-0.015483941668899683,0.009536695933834537,37.75341033935547,0.0028185058427876272,0.005385778414254314,138.73818969726562,-0.0007635377000327517,0.004942713001415253,113.35408020019531,0.0015402014332145113,0.00565393660022779,102.4458236694336,0.013368522051391874,0.007720219167560935,39.85422897338867,0.002167352827514839,0.016109339267290763,35.62990188598633,0.002607096852011083,0.01288799304530158
2024-02-12,77.36241149902344,0.0031525830288077383,0.003179591917890233,88.19221496582031,-0.0008342014587705801,0.004357966696869798,69.3228759765625,0.0070873459107582745,0.005957910772212039,39.18950653076172,0.010982681576120944,0.01066793525409512,37.92729568481445,0.00459524390238769,0.004160531918053442,138.92123413085938,0.0013184818839356172,0.004982195414234503,113.51888275146484,0.0014528181596657067,0.0038053520473179804,101.66702270507812,-0.007631119330068621,0.009747567961605197,40.17061233520508,0.007907169950888656,0.007152990721342223,35.518585205078125,-0.0031291395302789336,0.007033546830570743
2024-02-13,76.27143859863281,-0.014202485168912864,0.007954430001516976,86.43573760986328,-0.020117473390855452,0.012229816400677562,68.57909393310547,-0.010787217273085162,0.007298696344078783,38.79402160644531,-0.01014286796989663,0.011943654492273132,37.415287017822266,-0.013591690932837878,0.008405091642031721,137.63031005859375,-0.00933593375810494,0.004679913250203982,112.35575866699219,-0.010298937127375063,0.006211120666398905,99.94184112548828,-0.01711456189569365,0.013300884640341484,39.6049690246582,-0.014181101040770144,0.009116115271363204,34.86925506591797,-0.018450589113085756,0.009331359513019409
2024-02-14,77.48906707763672,0.01583831852382972,0.010715871711280038,87.34833526611328,0.01050275816452213,0.012091852172699287,68.44728088378906,-0.0019239083008731931,0.00724846811409188,38.75680923461914,-0.0009596899034775997,0.011861056076433363,37.77273178100586,0.009508096150329704,0.008928932485899627,138.8249053955078,0.00864228783108552,0.006451230323845524,114.23611450195312,0.01659723248946631,0.009593493682903255,100.98681640625,0.010401549635568972,0.012717082638635933,39.85902786254883,0.006394334881080989,0.00881450638756876,35.101158142089844,0.006628628149120806,0.010268740327432293
2024-02-15,78.1222152709961,0.008137606448014286,0.011073160447411606,88.35905456542969,0.011504700494811268,0.013086365101948733,68.88977813720703,0.0064439822403755155,0.008415676581253898,39.83622741699219,0.02747027233836834,0.017252708729678486,38.41999053955078,0.016990450252896472,0.011294779735089489,139.83645629882812,0.0072601048120141285,0.0071891659449511225,115.08905029296875,0.007438692782055013,0.009815480781048824,100.77485656738281,-0.0021010919836212238,0.012654773771615332,40.61161804199219,0.01870525865169431,0.011947356019316334,35.945289611816406,0.02376392405686997,0.015326387278810274
2024-02-16,76.90459442138672,-0.01570884276147342,0.0139098998975927,87.83405303955078,-0.005959405413513438,0.013026704323804332,68.99334716796875,0.0015022730303012764,0.007297240993828395,39.81296157836914,-0.0005842078137448117,0.014457605823901314,38.28474426269531,-0.003526416390330488,0.011814200044111229,140.2892608642578,0.003232869615736573,0.007106803410345973,114.40087890625,-0.005997417419196595,0.010701052240232677,99.84820556640625,-0.009237797299124054,0.010212277172157317,40.82733917236328,0.005297750420396427,0.011896212979780812,35.57423782348633,-0.010376330237002136,0.016325270817838168
2024-02-20,76.78771209716797,-0.0015209915108893779,0.013754500624544497,87.00486755371094,-0.009485207295685333,0.01356573701907596,69.71829986572266,0.01045275308803685,0.008164509416119289,39.45005416870117,-0.009157106681802626,0.015279289119182336,38.17847442626953,-0.0027796346183485044,0.01199230182111654,139.8172149658203,-0.003370477914967354,0.007551547247572893,114.04225158691406,-0.0031397539788188323,0.010936930447991478,98.83280944824219,-0.010221459344161918,0.010433762434049866,40.74105453491211,-0.002115639789217872,0.012089815301254097,35.518585205078125,-0.0015656328559029104,0.016272726198817502
2024-02-21,76.70003509521484,-0.0011424626798349144,0.011844610800109125,87.64762115478516,0.007360404739940157,0.009792266193819524,69.9725112915039,0.0036396339072283126,0.0047188354528163575,40.18982696533203,0.018578482647305977,0.015288869250009733,38.294403076171875,0.0030318916325207607,0.008668321776507813,140.12548828125,0.00220240382380215,0.004730127922080803,114.497802734375,0.0039866250330602825,0.008960901450580918,98.21173858642578,-0.006303883306944681,0.008384089732140332,40.96635818481445,0.0055149028328646925,0.007504804051225864,35.778324127197266,0.007286152334961879,0.012643123396953258
2024-02-22,77.8494644165039,0.014874852633263665,0.011549480894210712,89.35012817382812,0.01923820539576099,0.012035806893260198,70.1890640258789,0.003090046700679694,0.0035194779529816125,40.25961685180664,0.0017350002851526617,0.01497944047130331,38.73878860473633,0.011537635880427744,0.008994368046381648,141.7729034423828,0.01168813987071479,0.005649652947279892,115.91291046142578,0.012283504534386492,0.007507867233168062,101.4255142211914,0.03219893328821744,0.017797345589076207,41.378604888916016,0.01001275932052144,0.007634156460485592,35.87107849121094,0.00258911902791028,0.012653864005388822
2024-02-23,77.65464782714844,-0.0025056146550447413,0.010848022622897467,88.94781494140625,-0.004512827329041937,0.011846015760151428,70.40560150146484,0.0030803109917204256,0.0035020462418811687,39.994415283203125,-0.006609076874495288,0.010873164479624295,38.9319953918457,0.00497502859302563,0.006167874346348923,142.44728088378906,0.004745466677924776,0.005416549679154295,116.52354431152344,0.005254212429756309,0.007237456091653299,101.18891906738281,-0.002335423567857255,0.017807421040830537,41.623077392578125,0.005890801340555075,0.004383933298932126,35.91746520996094,0.001292315537110913,0.006547158474590146
2024-02-26,76.52470397949219,-0.014657787377037448,0.010501240934910597,89.22257232666016,0.0030842117735289006,0.01112349680362526,70.12315368652344,-0.004019792175581609,0.0051219067345352745,40.13399887084961,0.00348400078329099,0.010896566527906418,38.73878860473633,-0.00497502859302551,0.006552428582247576,141.715087890625,-0.005153353814783968,0.006735142830094249,116.34907531738281,-0.0014984073873704341,0.006112672728498392,101.28748321533203,0.0009735865969912852,0.016929451381198814,41.37381362915039,-0.006006598796551545,0.0065300896693543265,35.509307861328125,-0.011428817900994984,0.0069617388485144534
2024-02-27,77.14811706542969,0.00811355582104912,0.01123765814468844,89.5169448852539,0.0032938751244031487,0.0087030643335281,70.132568359375,0.00013425010728077415,0.0032187175696643407,39.96185302734375,-0.004298502468964759,0.009864527340261059,38.84505844116211,0.0027394852648613935,0.005903296164674477,141.36825561523438,-0.0024503910730955445,0.0065612869514842095,116.52354431152344,0.001498407387370424,0.005153042809158068,101.3761978149414,0.0008754859758280858,0.015447964288289333,41.52720260620117,0.003700537316873508,0.005960022363335967,35.537132263183594,0.0007832736792798696,0.006939714028610707
2024-02-28,76.62210845947266,-0.006841515070564968,0.011777303755602805,89.87020874023438,0.003938568671196964,0.008673634855184945,70.2078857421875,0.0010733525201364969,0.002920191929469644,39.88275909423828,-0.0019811971496904992,0.004167300060860467,38.989959716796875,0.003723296954518296,0.0058988043298307405,140.6649932861328,-0.004987098431969123,0.007307724072920743,116.92094421386719,0.0034046662547834055,0.00516857694702179,100.89808654785156,-0.004727364716649989,0.015171086301990641,41.65663528442383,0.0031119694873616836,0.005885855516250317,35.991668701171875,0.01270935763492372,0.008574141208406327
2024-02-29,77.3039779663086,0.008859758380927903,0.010029600974240454,90.4786148071289,0.006747017950290611,0.004190984743507741,70.09490203857422,-0.001610569965474006,0.002694933008038239,40.07816696166992,0.0048875936303210835,0.00495045474981372,38.970638275146484,-0.0004956719815817917,0.00399981088696954,139.51852416992188,-0.00818374703281147,0.004887208586042663,117.2795639038086,0.003062503776039861,0.0025293140365196414,102.02191162109375,0.011076646695558627,0.006027724218872875,41.97301483154297,0.007566241303665418,0.005261196519472203,36.27923583984375,0.007958075470489712,0.009112600727419234
2024-03-01,77.94686889648438,0.008282010925048362,0.01085993012834176,90.77790832519531,0.003302433312785397,0.0015286394509212745,70.10431671142578,0.00013430421295725697,0.0020163482660971854,40.54343795776367,0.011542220275599861,0.006214381077665691,38.92233657836914,-0.0012402069136350276,0.003460134386894638,140.98289489746094,0.010441188041026311,0.007281292901331284,117.78357696533203,0.004288327230285156,0.0022756722769895345,103.88508605957031,0.01809773647986376,0.00916495513797543,42.164756774902344,0.004557816819501934,0.00510006020609107,36.6781120300293,0.010934612514058776,0.009846584352237729
2024-03-04,76.92408752441406,-0.013208367343795498,0.01035331808135399,89.55128479003906,-0.01360448003701282,0.008141981551640304,70.16082000732422,0.0008056641910679676,0.0010456460585317893,40.11073684692383,-0.010729891250061395,0.008581623156199645,39.018943786621094,0.0024789753843676393,0.0021743910063372453,140.7709503173828,-0.0015044665665033322,0.007074506373409807,118.21005249023438,0.0036143008618185063,0.0010378870740097984,103.88508605957031,0.0,0.009288282596945033,42.47154998779297,0.007249715124319638,0.0020502529687586933,37.095550537109375,0.011316856116395267,0.004773185789690112
2024-03-05,76.30066680908203,-0.00813738169301033,0.010126335833072419,88.43754577636719,-0.012514870134528093,0.009800646114939644,70.33029174804688,0.00241256291313327,0.0014704093840670854,40.408504486083984,0.007396219627863542,0.008748754089680318,39.028602600097656,0.00024751101022489516,0.0020862134196836953,139.7208709716797,-0.007487450055836284,0.0076110042428714185,117.24079132080078,-0.008233282404169,0.005307522419923273,101.33184814453125,-0.024884590346043695,0.01652099185684801,42.24625015258789,-0.005318843642721918,0.0052348361461309716,36.6224479675293,-0.012835645964712561,0.010679993816139412
2024-03-06,76.4078140258789,0.0014032912094221921,0.009850957151681735,88.12354278564453,-0.0035568802200756644,0.009134296273884273,70.92343139648438,0.00839826549630062,0.0038421202178788682,40.53412628173828,0.0031039736495547215,0.008427513758134176,39.231475830078125,0.005184602123775754,0.002609781646149925,140.67465209960938,0.006803138624395676,0.008375547794240669,117.85142517089844,0.005194857000804268,0.005546142665444526,102.13528442382812,0.00789749622005953,0.01659915244880123,42.557838439941406,0.007348459128965753,0.005505656419028997,36.826534271240234,0.00555724048779856,0.010017949563628144
2024-03-07,77.6449203491211,0.01606116141855759,0.01188829811568659,88.79571533203125,0.007598672838625282,0.009387492811027501,71.32828521728516,0.005692091786866345,0.0034845190461527623,40.87842559814453,0.008458188843829558,0.008747240807781722,39.17350769042969,-0.0014786853490149489,0.0028026560169232212,141.32972717285156,0.004645858714631809,0.00710523339951369,118.8012924194336,0.008027563419758172,0.006273528658943702,103.7470932006836,0.015657888993182923,0.017306603565880655,43.08034896850586,0.012202897522977606,0.006498383116874539,36.826534271240234,0.0,0.009980420686555419
2024-03-08,77.52801513671875,-0.0015067735124615026,0.011147557893551234,88.46699523925781,-0.003708850761957451,0.00855661849955097,70.76338195800781,-0.007951292946967833,0.006227190493381476,41.02265548706055,0.0035220545590112853,0.007677891095411141,39.24113082885742,0.0017247584499118836,0.0024970044440145874,141.06961059570312,-0.0018421902315081877,0.00569012462769369,118.53960418701172,-0.0022051685335958146,0.006499107999652489,102.20430755615234,-0.014982316195169775,0.016568338962646346,42.83106994628906,-0.005803180181260024,0.008189466067517298,37.26251220703125,0.011769161269939864,0.01015190868349322
2024-03-11,77.38189697265625,-0.0018864926770312067,0.009012967414176131,88.22657012939453,-0.0027213810275693038,0.007137103111786765,71.14939880371094,0.005440211877659811,0.00637212453655561,41.446048736572266,0.010268064072653467,0.0031314862095605865,39.30875778198242,0.0017218858238978226,0.0024553686306461103,140.99256896972656,-0.0005462740734055505,0.005637503190215005,117.92896270751953,-0.005164685056147296,0.00688510042639826,101.92333221435547,-0.0027529394800674353,0.01647832297392409,43.31523132324219,0.011240563265832474,0.008857861727066508,37.076988220214844,-0.004991273035472676,0.009473813767184272
2024-03-12,78.06375885009766,0.008773049940807034,0.007719357672161483,88.98705291748047,0.008582720033564141,0.006275786296826376,71.51657104492188,0.005147310914859809,0.006447650799285486,41.380916595458984,-0.0015727282601120877,0.004700895296128991,39.47298812866211,0.004169254760180805,0.002586130055612354,141.64764404296875,0.0046354072495612825,0.0037259234717681314,118.45235443115234,0.004428375180403085,0.005509900333004751,104.01327514648438,0.020297650934365488,0.014275462783342718,43.310428619384766,-0.00011088409290095259,0.007732536409110458,36.98422622680664,-0.0025050100138967473,0.006731599248271436
2024-03-13,78.20014190673828,0.001745548275824629,0.007685713622315323,88.80062866210938,-0.0020971568113188387,0.0060258964305902815,71.69546508789062,0.0024983114666562605,0.00579896643158738,42.04159927368164,0.01583976423995779,0.006634691222279373,39.7628059387207,0.007315358063167575,0.0032721936213466756,141.09854125976562,-0.0038840734344829896,0.0038742296368524725,118.772216796875,0.002696706820119611,0.005261817155830877,102.88943481445312,-0.010863573366744133,0.015782946356851558,43.737064361572266,0.00980244562558132,0.00799425086037595,36.752323150634766,-0.006290064906250436,0.007218935980843683
2024-03-14,78.01506042480469,-0.002369571792910256,0.004661919789264339,88.23638916015625,-0.006374276062476607,0.005741694471394391,71.13996887207031,-0.007778168218333956,0.0067944367468895876,42.47429275512695,0.010239429569135098,0.006758880443435021,39.44401550292969,-0.008049613691253796,0.005748080304195897,140.59756469726562,-0.0035568620230910387,0.0034467688794188496,118.26819610595703,-0.004252620423136978,0.004256141089166354,102.90914154052734,0.00019151469833747834,0.01368341773697513,43.50697708129883,-0.0052745794419817565,0.00813214123036095,36.232852935791016,-0.014235191714791954,0.009474685715493564
2024-03-15,77.23580169677734,-0.010038788341200158,0.0068394502841288545,87.358154296875,-0.01000306921952838,0.006970320600245825,71.11172485351562,-0.00039709922864352787,0.005435235286056364,42.59991455078125,0.002953230854193136,0.006850099514475557,39.405372619628906,-0.0009801695945822217,0.005833739418432602,140.03880310058594,-0.003982109228607921,0.003695356949250963,118.28758239746094,0.00016390461201124602,0.004206019587647214,101.35649871826172,-0.015202485582113774,0.01373740840188158,43.52614974975586,0.0004405832460641768,0.0070469115760570826,36.21430206298828,-0.0005121215100437692,0.00526359634031063
2024-03-18,78.82198333740234,0.020328832240456857,0.011528953153623622,88.02539825439453,0.007609005144360769,0.008300733163325934,71.56887817382812,0.006408087364007323,0.005646820462925008,42.74718475341797,0.0034510920699929756,0.006851163466996531,39.63130187988281,0.0057170896184892805,0.006244662181167163,140.02235412597656,-0.00011746701892675278,0.0037269019696574,118.49758911132812,0.0017738168956547744,0.0032982280740640425,101.85466003417969,0.0049029031367676165,0.014009922484780033,43.605533599853516,0.001822158576776995,0.00544316215489041,36.20869445800781,-0.00015485702776881697,0.0058406985506026
2024-03-19,78.79269409179688,-0.0003716563256713565,0.01124234838308377,88.78752899169922,0.00862081148925927,0.008311114294729856,71.83444213867188,0.0037037394649147883,0.005425559939178617,43.234981536865234,0.011346585877805421,0.005497842534468083,39.82523727416992,0.004881556168151317,0.006324561366761092,140.95054626464844,0.006607010952860702,0.004538529335081978,119.51846313476562,0.008578247340828932,0.004638429386067737,102.3829345703125,0.00517314860931528,0.009354823951693602,43.6103401184082,0.00011022118691569748,0.005429349961246706,36.20869445800781,0.0,0.0061779786867587495
2024-03-20,79.72058868408203,0.011707601719275972,0.01206956612265879,90.11021423339844,0.014787322856484045,0.010591368437581487,72.05258178710938,0.0030320985118774857,0.005470259761916449,43.17401123046875,-0.001411203037145801,0.005360129311151317,40.300392150878906,0.01186038599782084,0.007531127576780187,140.6314697265625,-0.002266314299457547,0.004333364905045441,120.9573974609375,0.011967533842867192,0.006549680366809199,103.52837371826172,0.011125673210546111,0.009975816866883603,44.048126220703125,0.009988533006059138,0.0055016730815201035,36.35811996459961,0.004118293436826854,0.00701122088678601
2024-03-21,79.74989318847656,0.00036752262086728164,0.01177536536247012,90.6363525390625,0.005821851016412212,0.009230415430600119,72.09052276611328,0.0005264348925706807,0.0027006397866076344,43.43197250366211,0.005957141179810527,0.00467508738821261,40.630088806152344,0.008147696029496726,0.004716528198367004,140.81520080566406,0.0013056193193101903,0.004058507351715462,122.15324401855469,0.009837958514422998,0.005192098363327015,103.60242462158203,0.0007150158940020848,0.009964826904308723,44.23093795776367,0.004141684103342564,0.004061399764909101,36.49821853637695,0.0038458903464411343,0.0023123376510524223
2024-03-22,79.91593170166016,0.002079826076121774,0.008974976372126256,89.84471130371094,-0.008772624623091509,0.008720507160375857,71.7396011352539,-0.0048796777429385985,0.004260518158510098,43.338165283203125,-0.0021622014070330946,0.005562575514678529,40.16463088989258,-0.011522115986857788,0.008992817773526538,140.621826171875,-0.0013741949046058074,0.0034979778488724135,121.73516845703125,-0.0034284201269502053,0.006391820084538324,103.63700103759766,0.00033368569929654744,0.0043642533048133,43.95671844482422,-0.006219019938602207,0.005906643654345058,36.068603515625,-0.011840673960441367,0.006494736366239673
2024-03-25,79.64244079589844,-0.0034281018202529834,0.005743968500180152,89.5496826171875,-0.003289165798981229,0.00943007725555924,71.5404281616211,-0.002780193484075922,0.003697889766435716,43.74153137207031,0.009264363321865893,0.006143623982677554,40.00947952270508,-0.0038703656346452467,0.00949451140911895,140.42845153808594,-0.0013760859151567381,0.0036262251792468373,120.9476547241211,-0.006490088477135462,0.00842175453384868,102.95072174072266,-0.006643974890133883,0.006564942439585608,43.971153259277344,0.0003283330826289195,0.005953503786045517,35.92851638793945,-0.003891469677055986,0.00661490871845932
